"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"8888","","html-keyboard-response","237","499635","0.0-4.0-2.85-1.85","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","238","499877","0.0-4.0-2.86-0.86","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"447","","html-keyboard-response","239","500324","0.0-4.0-2.86-1.86","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","240","500567","0.0-4.0-2.87-0.87","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"303","","html-keyboard-response","241","500870","0.0-4.0-2.87-1.87","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","242","501117","0.0-4.0-2.88-0.88","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"13313","","html-keyboard-response","243","514431","0.0-4.0-2.88-1.88","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","244","514677","0.0-4.0-2.89-0.89","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"479","","html-keyboard-response","245","515157","0.0-4.0-2.89-1.89","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","246","515407","0.0-4.0-2.90-0.90","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"366","","html-keyboard-response","247","515774","0.0-4.0-2.90-1.90","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","248","516026","0.0-4.0-2.91-0.91","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"954","","html-keyboard-response","249","516981","0.0-4.0-2.91-1.91","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","250","517227","0.0-4.0-2.92-0.92","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"333","","html-keyboard-response","251","517560","0.0-4.0-2.92-1.92","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","252","517807","0.0-4.0-2.93-0.93","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"261","","html-keyboard-response","253","518068","0.0-4.0-2.93-1.93","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","254","518317","0.0-4.0-2.94-0.94","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"2895","","html-keyboard-response","255","521212","0.0-4.0-2.94-1.94","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","256","521467","0.0-4.0-2.95-0.95","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"2475","","html-keyboard-response","257","523942","0.0-4.0-2.95-1.95","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","258","524187","0.0-4.0-2.96-0.96","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
