"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"null","","audio-keyboard-response","53","330168","0.0-4.0-1.3","MT-A1HKCTDOTL6C9I","","","snd/fa.wav","null",""
"null","","audio-keyboard-response","54","330916","0.0-4.0-2.18-0.18","MT-A1HKCTDOTL6C9I","","","snd/fa.wav","null",""
"946","","html-keyboard-response","55","331862","0.0-4.0-2.18-1.18","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","56","332112","0.0-4.0-2.19-0.19","MT-A1HKCTDOTL6C9I","","","snd/fa.wav","null",""
"220","","html-keyboard-response","57","332333","0.0-4.0-2.19-1.19","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","58","332585","0.0-4.0-2.20-0.20","MT-A1HKCTDOTL6C9I","","","snd/fa.wav","null",""
"308","","html-keyboard-response","59","332893","0.0-4.0-2.20-1.20","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"1983","","survey-text","60","334877","0.0-4.0-3.3","MT-A1HKCTDOTL6C9I","","{""Q0"":""fa""}","","",""
"1591","","audio-keyboard-response","61","336469","0.0-4.0-4.3","MT-A1HKCTDOTL6C9I","","","snd/fa.wav","55","typicality"
"null","","html-keyboard-response","62","337472","0.0-4.0-0.4","MT-A1HKCTDOTL6C9I","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","63","337726","0.0-4.0-1.4","MT-A1HKCTDOTL6C9I","","","snd/mu1_0.wav","null",""
"null","","audio-keyboard-response","64","338481","0.0-4.0-2.21-0.21","MT-A1HKCTDOTL6C9I","","","snd/mu1_0.wav","null",""
"1908","","html-keyboard-response","65","340389","0.0-4.0-2.21-1.21","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","66","340646","0.0-4.0-2.22-0.22","MT-A1HKCTDOTL6C9I","","","snd/mu1_0.wav","null",""
"199","","html-keyboard-response","67","340845","0.0-4.0-2.22-1.22","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","68","341099","0.0-4.0-2.23-0.23","MT-A1HKCTDOTL6C9I","","","snd/mu1_0.wav","null",""
"168","","html-keyboard-response","69","341269","0.0-4.0-2.23-1.23","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","70","341522","0.0-4.0-2.24-0.24","MT-A1HKCTDOTL6C9I","","","snd/mu1_0.wav","null",""
"1524","","html-keyboard-response","71","343046","0.0-4.0-2.24-1.24","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"2054","","survey-text","72","345102","0.0-4.0-3.4","MT-A1HKCTDOTL6C9I","","{""Q0"":""mu""}","","",""
"1672","","audio-keyboard-response","73","346774","0.0-4.0-4.4","MT-A1HKCTDOTL6C9I","","","snd/mu1_0.wav","55","typicality"
"null","","html-keyboard-response","74","347775","0.0-4.0-0.5","MT-A1HKCTDOTL6C9I","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","75","348025","0.0-4.0-1.5","MT-A1HKCTDOTL6C9I","","","snd/fu.wav","null",""
"null","","audio-keyboard-response","76","348773","0.0-4.0-2.25-0.25","MT-A1HKCTDOTL6C9I","","","snd/fu.wav","null",""
"1135","","html-keyboard-response","77","349909","0.0-4.0-2.25-1.25","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","78","350155","0.0-4.0-2.26-0.26","MT-A1HKCTDOTL6C9I","","","snd/fu.wav","null",""
"210","","html-keyboard-response","79","350366","0.0-4.0-2.26-1.26","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","80","350613","0.0-4.0-2.27-0.27","MT-A1HKCTDOTL6C9I","","","snd/fu.wav","null",""
"232","","html-keyboard-response","81","350846","0.0-4.0-2.27-1.27","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","82","351095","0.0-4.0-2.28-0.28","MT-A1HKCTDOTL6C9I","","","snd/fu.wav","null",""
"2071","","html-keyboard-response","83","353167","0.0-4.0-2.28-1.28","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"2094","","survey-text","84","355263","0.0-4.0-3.5","MT-A1HKCTDOTL6C9I","","{""Q0"":""fu""}","","",""
"1300","","audio-keyboard-response","85","356565","0.0-4.0-4.5","MT-A1HKCTDOTL6C9I","","","snd/fu.wav","55","typicality"
"null","","html-keyboard-response","86","357569","0.0-4.0-0.6","MT-A1HKCTDOTL6C9I","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","87","357823","0.0-4.0-1.6","MT-A1HKCTDOTL6C9I","","","snd/me2_0.wav","null",""
"null","","audio-keyboard-response","88","358578","0.0-4.0-2.29-0.29","MT-A1HKCTDOTL6C9I","","","snd/me2_0.wav","null",""
"2498","","html-keyboard-response","89","361077","0.0-4.0-2.29-1.29","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","90","361330","0.0-4.0-2.30-0.30","MT-A1HKCTDOTL6C9I","","","snd/me2_0.wav","null",""
"260","","html-keyboard-response","91","361590","0.0-4.0-2.30-1.30","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
