"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"473","","html-keyboard-response","179","339755","0.0-4.0-2.56-1.56","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","180","340000","0.0-4.0-2.57-0.57","MT-A1H72Y9Z5NJXDS","","","snd/ni.wav","null",""
"868","","html-keyboard-response","181","340868","0.0-4.0-2.57-1.57","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3104","","survey-text","182","343974","0.0-4.0-3.15","MT-A1H72Y9Z5NJXDS","","{""Q0"":""nee""}","","",""
"1928","","audio-keyboard-response","183","345899","0.0-4.0-4.15","MT-A1H72Y9Z5NJXDS","","","snd/ni.wav","55","typicality"
"null","","html-keyboard-response","184","346902","0.0-4.0-0.16","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","185","347150","0.0-4.0-1.16","MT-A1H72Y9Z5NJXDS","","","snd/ku.wav","null",""
"null","","audio-keyboard-response","186","347900","0.0-4.0-2.58-0.58","MT-A1H72Y9Z5NJXDS","","","snd/ku.wav","null",""
"1342","","html-keyboard-response","187","349243","0.0-4.0-2.58-1.58","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","188","349489","0.0-4.0-2.59-0.59","MT-A1H72Y9Z5NJXDS","","","snd/ku.wav","null",""
"1175","","html-keyboard-response","189","350666","0.0-4.0-2.59-1.59","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","190","350910","0.0-4.0-2.60-0.60","MT-A1H72Y9Z5NJXDS","","","snd/ku.wav","null",""
"1362","","html-keyboard-response","191","352272","0.0-4.0-2.60-1.60","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3268","","survey-text","192","355541","0.0-4.0-3.16","MT-A1H72Y9Z5NJXDS","","{""Q0"":""coo""}","","",""
"1941","","audio-keyboard-response","193","357481","0.0-4.0-4.16","MT-A1H72Y9Z5NJXDS","","","snd/ku.wav","53","typicality"
"null","","html-keyboard-response","194","358484","0.0-4.0-0.17","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","195","358739","0.0-4.0-1.17","MT-A1H72Y9Z5NJXDS","","","snd/la.wav","null",""
"null","","audio-keyboard-response","196","359499","0.0-4.0-2.61-0.61","MT-A1H72Y9Z5NJXDS","","","snd/la.wav","null",""
"2913","","html-keyboard-response","197","362413","0.0-4.0-2.61-1.61","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","198","362669","0.0-4.0-2.62-0.62","MT-A1H72Y9Z5NJXDS","","","snd/la.wav","null",""
"1019","","html-keyboard-response","199","363690","0.0-4.0-2.62-1.62","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","200","363949","0.0-4.0-2.63-0.63","MT-A1H72Y9Z5NJXDS","","","snd/la.wav","null",""
"706","","html-keyboard-response","201","364655","0.0-4.0-2.63-1.63","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3204","","survey-text","202","367860","0.0-4.0-3.17","MT-A1H72Y9Z5NJXDS","","{""Q0"":""la""}","","",""
"1840","","audio-keyboard-response","203","369706","0.0-4.0-4.17","MT-A1H72Y9Z5NJXDS","","","snd/la.wav","54","typicality"
"null","","html-keyboard-response","204","370708","0.0-4.0-0.18","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","205","370948","0.0-4.0-1.18","MT-A1H72Y9Z5NJXDS","","","snd/to.wav","null",""
"null","","audio-keyboard-response","206","371708","0.0-4.0-2.64-0.64","MT-A1H72Y9Z5NJXDS","","","snd/to.wav","null",""
"3101","","html-keyboard-response","207","374810","0.0-4.0-2.64-1.64","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","208","375068","0.0-4.0-2.65-0.65","MT-A1H72Y9Z5NJXDS","","","snd/to.wav","null",""
"1274","","html-keyboard-response","209","376344","0.0-4.0-2.65-1.65","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","210","376589","0.0-4.0-2.66-0.66","MT-A1H72Y9Z5NJXDS","","","snd/to.wav","null",""
"951","","html-keyboard-response","211","377541","0.0-4.0-2.66-1.66","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","212","377789","0.0-4.0-2.67-0.67","MT-A1H72Y9Z5NJXDS","","","snd/to.wav","null",""
"859","","html-keyboard-response","213","378648","0.0-4.0-2.67-1.67","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"5522","","survey-text","214","384172","0.0-4.0-3.18","MT-A1H72Y9Z5NJXDS","","{""Q0"":""tow""}","","",""
"2128","","audio-keyboard-response","215","386299","0.0-4.0-4.18","MT-A1H72Y9Z5NJXDS","","","snd/to.wav","53","typicality"
"null","","html-keyboard-response","216","387301","0.0-4.0-0.19","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","217","387547","0.0-4.0-1.19","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","null",""
"null","","audio-keyboard-response","218","388308","0.0-4.0-2.68-0.68","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","null",""
"3201","","html-keyboard-response","219","391510","0.0-4.0-2.68-1.68","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","220","391757","0.0-4.0-2.69-0.69","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","null",""
"1462","","html-keyboard-response","221","393220","0.0-4.0-2.69-1.69","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","222","393467","0.0-4.0-2.70-0.70","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","null",""
"692","","html-keyboard-response","223","394159","0.0-4.0-2.70-1.70","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","224","394412","0.0-4.0-2.71-0.71","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","null",""
"5064","","html-keyboard-response","225","399476","0.0-4.0-2.71-1.71","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","226","399720","0.0-4.0-2.72-0.72","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","null",""
"1511","","html-keyboard-response","227","401231","0.0-4.0-2.72-1.72","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","228","401479","0.0-4.0-2.73-0.73","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","null",""
"656","","html-keyboard-response","229","402136","0.0-4.0-2.73-1.73","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","230","402390","0.0-4.0-2.74-0.74","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","null",""
"2629","","html-keyboard-response","231","405019","0.0-4.0-2.74-1.74","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"5001","","survey-text","232","410022","0.0-4.0-3.19","MT-A1H72Y9Z5NJXDS","","{""Q0"":""cay""}","","",""
"1261","","audio-keyboard-response","233","411285","0.0-4.0-4.19","MT-A1H72Y9Z5NJXDS","","","snd/ke.wav","52","typicality"
"null","","html-keyboard-response","234","412287","0.0-4.0-0.20","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","235","412529","0.0-4.0-1.20","MT-A1H72Y9Z5NJXDS","","","snd/mu1_0.wav","null",""
"null","","audio-keyboard-response","236","413279","0.0-4.0-2.75-0.75","MT-A1H72Y9Z5NJXDS","","","snd/mu1_0.wav","null",""
"1726","","html-keyboard-response","237","415007","0.0-4.0-2.75-1.75","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","238","415249","0.0-4.0-2.76-0.76","MT-A1H72Y9Z5NJXDS","","","snd/mu1_0.wav","null",""
"1386","","html-keyboard-response","239","416635","0.0-4.0-2.76-1.76","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","240","416879","0.0-4.0-2.77-0.77","MT-A1H72Y9Z5NJXDS","","","snd/mu1_0.wav","null",""
"1336","","html-keyboard-response","241","418216","0.0-4.0-2.77-1.77","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3859","","survey-text","242","422076","0.0-4.0-3.20","MT-A1H72Y9Z5NJXDS","","{""Q0"":""mo""}","","",""
"1851","","audio-keyboard-response","243","423925","0.0-4.0-4.20","MT-A1H72Y9Z5NJXDS","","","snd/mu1_0.wav","54","typicality"
"null","","html-keyboard-response","244","424927","0.0-4.0-0.21","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","245","425169","0.0-4.0-1.21","MT-A1H72Y9Z5NJXDS","","","snd/fu.wav","null",""
"null","","audio-keyboard-response","246","425919","0.0-4.0-2.78-0.78","MT-A1H72Y9Z5NJXDS","","","snd/fu.wav","null",""
"1299","","html-keyboard-response","247","427218","0.0-4.0-2.78-1.78","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","248","427469","0.0-4.0-2.79-0.79","MT-A1H72Y9Z5NJXDS","","","snd/fu.wav","null",""
"1300","","html-keyboard-response","249","428770","0.0-4.0-2.79-1.79","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","250","429029","0.0-4.0-2.80-0.80","MT-A1H72Y9Z5NJXDS","","","snd/fu.wav","null",""
"1144","","html-keyboard-response","251","430173","0.0-4.0-2.80-1.80","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","252","430429","0.0-4.0-2.81-0.81","MT-A1H72Y9Z5NJXDS","","","snd/fu.wav","null",""
"1522","","html-keyboard-response","253","431951","0.0-4.0-2.81-1.81","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"4387","","survey-text","254","436340","0.0-4.0-3.21","MT-A1H72Y9Z5NJXDS","","{""Q0"":""foo""}","","",""
"1992","","audio-keyboard-response","255","438336","0.0-4.0-4.21","MT-A1H72Y9Z5NJXDS","","","snd/fu.wav","52","typicality"
